Fecha Hora;Pos. Bloque (ft);Carga Gancho (lbs);Profundidad (ft);TQ Llave Pot (lb.ft);Presión Bomba (psi)
11/12/2025 15:14;3.57;2653.46;0;0;6.89
11/12/2025 15:14;3.57;2624.3;0;0;7.52
11/12/2025 15:14;3.57;2653.46;0;0;7.52
11/12/2025 15:14;3.57;2653.46;0;0;7.52
11/12/2025 15:14;3.57;2653.46;0;0;7.52
11/12/2025 15:14;3.57;2653.46;0;0;7.52
11/12/2025 15:15;3.57;2624.3;0;0;7.52
11/12/2025 15:15;3.57;2653.46;0;0;6.89
11/12/2025 15:15;3.57;2653.46;0;0;7.52
11/12/2025 15:15;3.57;2624.3;0;0;6.89
11/12/2025 15:15;3.57;2653.46;0;0;7.52
11/12/2025 15:15;3.57;2653.46;0;0;7.52
11/12/2025 15:15;3.57;2653.46;0;0;6.89
11/12/2025 15:15;3.57;2653.46;0;0;7.52
11/12/2025 15:15;3.57;2682.62;0;0;7.52
11/12/2025 15:15;3.57;2624.3;0;0;7.52
11/12/2025 15:15;3.57;2653.46;0;0;7.52
11/12/2025 15:15;3.57;2624.3;0;0;7.52
11/12/2025 15:15;3.57;2653.46;0;0;7.52
11/12/2025 15:15;3.57;2653.46;0;0;7.52
11/12/2025 15:15;3.57;2653.46;0;0;7.52
11/12/2025 15:16;3.57;2653.46;0;0;7.52
11/12/2025 15:16;3.57;2624.3;0;0;7.52
11/12/2025 15:16;3.57;2595.14;0;0;7.52
11/12/2025 15:16;3.57;2595.14;0;0;7.52
11/12/2025 15:16;3.57;2624.3;0;0;7.52
11/12/2025 15:16;3.57;2624.3;0;0;7.52
11/12/2025 15:16;3.57;2624.3;0;0;7.21
11/12/2025 15:16;3.57;2595.14;0;0;7.21
11/12/2025 15:16;3.57;2653.46;0;0;7.21
11/12/2025 15:16;3.57;2653.46;0;0;7.21
11/12/2025 15:16;3.57;2653.46;0;0;7.21
11/12/2025 15:16;3.57;2653.46;0;0;7.21
11/12/2025 15:16;3.57;2624.3;0;0;7.21
11/12/2025 15:16;3.57;2653.46;0;0;7.21
11/12/2025 15:16;3.57;2624.3;0;0;7.21
11/12/2025 15:17;3.57;2624.3;0;0;7.84
11/12/2025 15:17;3.57;2682.62;0;0;7.84
11/12/2025 15:17;3.57;2682.62;0;0;7.84
11/12/2025 15:17;3.57;2653.46;0;0;7.84
11/12/2025 15:17;3.57;2624.3;0;0;7.84
11/12/2025 15:17;3.57;2653.46;0;0;7.84
11/12/2025 15:17;3.57;2682.62;0;0;7.21
11/12/2025 15:17;3.57;2653.46;0;0;7.84
11/12/2025 15:17;3.57;2653.46;0;0;7.84
11/12/2025 15:17;3.57;2653.46;0;0;7.84
11/12/2025 15:17;3.57;2653.46;0;0;7.84
11/12/2025 15:17;3.57;2653.46;0;0;7.84
11/12/2025 15:17;3.57;2682.62;0;0;7.84
11/12/2025 15:17;3.57;2653.46;0;0;7.84
11/12/2025 15:17;3.57;2624.3;0;0;7.84
11/12/2025 15:18;3.57;2653.46;0;0;7.84
11/12/2025 15:18;3.57;2653.46;0;0;7.84
11/12/2025 15:18;3.57;2653.46;0;0;7.84
11/12/2025 15:18;3.57;2624.3;0;0;7.84
11/12/2025 15:18;3.57;2682.62;0;0;7.84
11/12/2025 15:18;3.57;2653.46;0;0;7.84
11/12/2025 15:18;3.57;2624.3;0;0;7.84
11/12/2025 15:18;3.57;2653.46;0;0;7.84
11/12/2025 15:18;3.57;2653.46;0;0;7.84
11/12/2025 15:18;3.57;2624.3;0;0;7.84
11/12/2025 15:18;3.57;2624.3;0;0;7.21
11/12/2025 15:18;3.57;2653.46;0;0;7.52
11/12/2025 15:18;3.57;2624.3;0;0;7.52
11/12/2025 15:18;3.57;2653.46;0;0;7.52
11/12/2025 15:18;3.57;2653.46;0;0;7.52
11/12/2025 15:19;3.57;2624.3;0;0;7.52
11/12/2025 15:19;3.57;2653.46;0;0;7.52
11/12/2025 15:19;3.57;2653.46;0;0;8.15
11/12/2025 15:19;3.57;2653.46;0;0;8.15
11/12/2025 15:19;3.57;2624.3;0;0;8.15
11/12/2025 15:19;3.57;2624.3;0;0;7.84
11/12/2025 15:19;3.57;2624.3;0;0;7.84
11/12/2025 15:19;3.57;2653.46;0;0;7.84
11/12/2025 15:19;3.57;2653.46;0;0;7.84
11/12/2025 15:19;3.57;2595.14;0;0;7.84
11/12/2025 15:19;3.57;2595.14;0;0;7.84
11/12/2025 15:19;3.57;2653.46;0;0;7.84
11/12/2025 15:19;3.57;2595.14;0;0;7.84
11/12/2025 15:19;3.57;2595.14;0;0;7.84
11/12/2025 15:19;3.57;2595.14;0;0;7.84
11/12/2025 15:20;3.57;2624.3;0;0;7.84
11/12/2025 15:20;3.57;2595.14;0;0;7.84
11/12/2025 15:20;3.57;2595.14;0;0;7.84
11/12/2025 15:20;3.57;2595.14;0;0;7.84
11/12/2025 15:20;3.57;2565.98;0;0;7.84
11/12/2025 15:20;3.57;2565.98;0;0;7.84
11/12/2025 15:20;3.57;2624.3;0;0;7.84
11/12/2025 15:20;3.57;2595.14;0;0;7.84
11/12/2025 15:20;3.57;2595.14;0;0;7.84
11/12/2025 15:20;3.57;2595.14;0;0;7.84
11/12/2025 15:20;3.57;2595.14;0;0;7.84
11/12/2025 15:20;3.57;2595.14;0;0;7.84
11/12/2025 15:20;3.57;2595.14;0;0;7.84
11/12/2025 15:20;3.57;2565.98;0;0;7.84
11/12/2025 15:20;3.57;2595.14;0;0;7.84
11/12/2025 15:21;3.57;2595.14;0;0;7.84
11/12/2025 15:21;3.57;2595.14;0;0;7.84
11/12/2025 15:21;3.57;2624.3;0;0;7.84
11/12/2025 15:21;3.57;2595.14;0;0;7.84
11/12/2025 15:21;3.57;2595.14;0;0;7.84
11/12/2025 15:21;3.57;2595.14;0;0;7.84
11/12/2025 15:21;3.57;2624.3;0;0;7.84
11/12/2025 15:21;3.57;2595.14;0;0;7.84
11/12/2025 15:21;3.57;2595.14;0;0;7.21
11/12/2025 15:21;3.57;2624.3;0;0;7.52
11/12/2025 15:21;3.57;2595.14;0;0;7.52
11/12/2025 15:21;3.57;2624.3;0;0;7.52
11/12/2025 15:21;3.57;2595.14;0;0;7.52
11/12/2025 15:21;3.57;2595.14;0;0;7.52
11/12/2025 15:21;3.57;2595.14;0;0;7.52
11/12/2025 15:22;3.57;2595.14;0;0;7.52
11/12/2025 15:22;3.57;2595.14;0;0;7.52
11/12/2025 15:22;3.57;2595.14;0;0;7.52
11/12/2025 15:22;3.57;2624.3;0;0;7.52
11/12/2025 15:22;3.57;2624.3;0;0;7.52
11/12/2025 15:22;3.57;2595.14;0;0;7.52
11/12/2025 15:22;3.57;2624.3;0;0;7.52
11/12/2025 15:22;3.57;2595.14;0;0;7.52
11/12/2025 15:22;3.57;2595.14;0;0;7.52
11/12/2025 15:22;3.57;2595.14;0;0;7.52
11/12/2025 15:22;3.57;2624.3;0;0;7.52
11/12/2025 15:22;3.57;2624.3;0;0;7.52
11/12/2025 15:22;3.57;2624.3;0;0;7.52
11/12/2025 15:22;3.57;2595.14;0;0;7.52
11/12/2025 15:22;3.57;2595.14;0;0;7.52
11/12/2025 15:23;3.57;2565.98;0;0;7.52
11/12/2025 15:23;3.57;2595.14;0;0;7.52
11/12/2025 15:23;3.57;2595.14;0;0;7.52
11/12/2025 15:23;3.57;2565.98;0;0;7.52
11/12/2025 15:23;3.57;2595.14;0;0;7.52
11/12/2025 15:23;3.57;2595.14;0;0;7.52
11/12/2025 15:23;3.57;2565.98;0;0;7.52
11/12/2025 15:23;3.57;2624.3;0;0;7.52
11/12/2025 15:23;3.57;2595.14;0;0;8.15
11/12/2025 15:23;3.57;2595.14;0;0;7.52
11/12/2025 15:23;3.57;2595.14;0;0;7.52
11/12/2025 15:23;3.57;2624.3;0;0;7.52
11/12/2025 15:23;3.57;2595.14;0;0;7.52
11/12/2025 15:23;3.57;2595.14;0;0;8.15
11/12/2025 15:23;3.57;2624.3;0;0;7.52
11/12/2025 15:24;3.57;2624.3;0;0;7.52
11/12/2025 15:24;3.57;2595.14;0;0;7.52
11/12/2025 15:24;3.57;2595.14;0;0;7.52
11/12/2025 15:24;3.57;2624.3;0;0;7.52
11/12/2025 15:24;3.57;2624.3;0;0;7.52
11/12/2025 15:24;3.57;2653.46;0;0;7.52
11/12/2025 15:24;3.57;2595.14;0;0;7.52
11/12/2025 15:24;3.57;2595.14;0;0;7.52
11/12/2025 15:24;3.57;2653.46;0;0;7.52
11/12/2025 15:24;3.57;2624.3;0;0;7.52
11/12/2025 15:24;3.57;2624.3;0;0;7.52
11/12/2025 15:24;3.57;2624.3;0;0;7.52
11/12/2025 15:24;3.57;2653.46;0;0;8.15
11/12/2025 15:24;3.57;2653.46;0;0;7.52
11/12/2025 15:24;3.57;2653.46;0;0;7.52
11/12/2025 15:25;3.57;2624.3;0;0;7.52
11/12/2025 15:25;3.57;2653.46;0;0;7.52
11/12/2025 15:25;3.57;2624.3;0;0;7.52
11/12/2025 15:25;3.57;2624.3;0;0;7.52
11/12/2025 15:25;3.57;2595.14;0;0;7.52
11/12/2025 15:25;3.57;2624.3;0;0;7.52
11/12/2025 15:25;3.57;2624.3;0;0;7.52
11/12/2025 15:25;3.57;2653.46;0;0;7.52
11/12/2025 15:25;3.57;2653.46;0;0;7.52
11/12/2025 15:25;3.57;2624.3;0;0;7.52
11/12/2025 15:25;3.57;2624.3;0;0;7.52
11/12/2025 15:25;3.57;2624.3;0;0;6.89
11/12/2025 15:25;3.57;2595.14;0;0;7.52
11/12/2025 15:25;3.57;2595.14;0;0;7.52
11/12/2025 15:25;3.57;2595.14;0;0;7.52
11/12/2025 15:26;3.57;2624.3;0;0;8.15
11/12/2025 15:26;3.57;2624.3;0;0;7.52
11/12/2025 15:26;3.57;2624.3;0;0;7.52
11/12/2025 15:26;3.57;2595.14;0;0;7.84
11/12/2025 15:26;3.57;2624.3;0;0;7.21
11/12/2025 15:26;3.57;2565.98;0;0;7.21
11/12/2025 15:26;3.57;2595.14;0;0;7.21
11/12/2025 15:26;3.57;2624.3;0;0;7.21
11/12/2025 15:26;3.57;2595.14;0;0;7.21
11/12/2025 15:26;3.57;2595.14;0;0;7.21
11/12/2025 15:26;3.57;2595.14;0;0;7.21
11/12/2025 15:26;3.57;2624.3;0;0;7.21
11/12/2025 15:26;3.57;2595.14;0;0;7.21
11/12/2025 15:26;3.57;2595.14;0;0;7.21
11/12/2025 15:26;3.57;2624.3;0;0;7.21
11/12/2025 15:27;3.57;2595.14;0;0;7.21
11/12/2025 15:27;3.57;2624.3;0;0;7.84
11/12/2025 15:27;3.57;2595.14;0;0;6.89
11/12/2025 15:27;3.57;2565.98;0;0;7.21
11/12/2025 15:27;3.57;2565.98;0;0;7.21
11/12/2025 15:27;3.57;2565.98;0;0;7.84
11/12/2025 15:27;3.57;2595.14;0;0;7.84
11/12/2025 15:27;3.57;2595.14;0;0;7.84
11/12/2025 15:27;3.57;2565.98;0;0;7.21
11/12/2025 15:27;3.57;2595.14;0;0;7.21
11/12/2025 15:27;3.57;2624.3;0;0;7.21
11/12/2025 15:27;3.57;2565.98;0;0;7.21
11/12/2025 15:27;3.57;2595.14;0;0;7.21
11/12/2025 15:27;3.57;2595.14;0;0;7.21
11/12/2025 15:27;3.57;2595.14;0;0;7.21
11/12/2025 15:28;3.57;2595.14;0;0;7.21
11/12/2025 15:28;3.57;2624.3;0;0;7.21
11/12/2025 15:28;3.57;2595.14;0;0;7.21
11/12/2025 15:28;3.57;2595.14;0;0;7.21
11/12/2025 15:28;3.57;2595.14;0;0;7.21
11/12/2025 15:28;3.57;2595.14;0;0;7.21
11/12/2025 15:28;3.57;2595.14;0;0;7.21
11/12/2025 15:28;3.57;2595.14;0;0;7.21
11/12/2025 15:28;3.57;2595.14;0;0;7.21
11/12/2025 15:28;3.57;2595.14;0;0;7.21
11/12/2025 15:28;3.57;2624.3;0;0;7.21
11/12/2025 15:28;3.57;2595.14;0;0;7.21
11/12/2025 15:28;3.57;2595.14;0;0;7.21
11/12/2025 15:28;3.57;2595.14;0;0;7.21
11/12/2025 15:28;3.57;2565.98;0;0;7.21
11/12/2025 15:29;3.57;2595.14;0;0;7.21
11/12/2025 15:29;3.57;2595.14;0;0;7.21
11/12/2025 15:29;3.57;2595.14;0;0;7.52
11/12/2025 15:29;3.57;2595.14;0;0;7.52
11/12/2025 15:29;3.57;2595.14;0;0;7.52
11/12/2025 15:29;3.57;2595.14;0;0;6.89
11/12/2025 15:29;3.57;2595.14;0;0;7.52
11/12/2025 15:29;3.57;2565.98;0;0;6.89
11/12/2025 15:29;3.57;2595.14;0;0;6.89
11/12/2025 15:29;3.57;2565.98;0;0;6.89
11/12/2025 15:29;3.57;2595.14;0;0;6.89
11/12/2025 15:29;3.57;2565.98;0;0;6.89
11/12/2025 15:29;3.57;2565.98;0;0;6.89
11/12/2025 15:29;3.57;2565.98;0;0;6.89
11/12/2025 15:29;3.57;2536.82;0;0;6.89
11/12/2025 15:30;3.57;2595.14;0;0;6.89
11/12/2025 15:30;3.57;2595.14;0;0;6.89
11/12/2025 15:30;3.57;2536.82;0;0;7.52
11/12/2025 15:30;3.57;2565.98;0;0;7.52
11/12/2025 15:30;3.57;2565.98;0;0;7.52
11/12/2025 15:30;3.57;2536.82;0;0;7.52
11/12/2025 15:30;3.57;2565.98;0;0;6.89
11/12/2025 15:30;3.57;2565.98;0;0;6.89
11/12/2025 15:30;3.57;2536.82;0;0;7.21
11/12/2025 15:30;3.57;2595.14;0;0;7.21
11/12/2025 15:30;3.57;2595.14;0;0;7.21
11/12/2025 15:30;3.57;2565.98;0;0;7.21
11/12/2025 15:30;3.57;2536.82;0;0;7.21
11/12/2025 15:30;3.57;2595.14;0;0;7.21
11/12/2025 15:30;3.57;2595.14;0;0;7.21
11/12/2025 15:31;3.57;2565.98;0;0;7.21
11/12/2025 15:31;3.57;2624.3;0;0;7.21
11/12/2025 15:31;3.57;2595.14;0;0;7.21
11/12/2025 15:31;3.57;2595.14;0;0;7.21
11/12/2025 15:31;3.57;2595.14;0;0;7.21
11/12/2025 15:31;3.57;2565.98;0;0;7.21
11/12/2025 15:31;3.57;2565.98;0;0;7.21
11/12/2025 15:31;3.57;2565.98;0;0;7.21
11/12/2025 15:31;3.57;2565.98;0;0;7.21
11/12/2025 15:31;3.57;2595.14;0;0;7.21
11/12/2025 15:31;3.57;2565.98;0;0;7.21
11/12/2025 15:31;3.57;2565.98;0;0;7.21
11/12/2025 15:31;3.57;2595.14;0;0;7.21
11/12/2025 15:31;3.57;2565.98;0;0;7.21
11/12/2025 15:31;3.57;2565.98;0;0;7.21
11/12/2025 15:32;3.57;2595.14;0;0;7.52
11/12/2025 15:32;3.57;2565.98;0;0;6.89
11/12/2025 15:32;3.57;2565.98;0;0;6.89
11/12/2025 15:32;3.57;2565.98;0;0;6.89
11/12/2025 15:32;3.57;2595.14;0;0;6.89
11/12/2025 15:32;3.57;2595.14;0;0;6.89
11/12/2025 15:32;3.57;2565.98;0;0;7.52
11/12/2025 15:32;3.57;2565.98;0;0;7.52
11/12/2025 15:32;3.57;2565.98;0;0;7.52
11/12/2025 15:32;3.57;2595.14;0;0;7.52
11/12/2025 15:32;3.57;2565.98;0;0;6.89
11/12/2025 15:32;3.57;2565.98;0;0;7.52
11/12/2025 15:32;3.57;2595.14;0;0;7.52
11/12/2025 15:32;3.57;2595.14;0;0;7.52
11/12/2025 15:32;3.57;2595.14;0;0;7.52
11/12/2025 15:33;3.57;2595.14;0;0;7.52
11/12/2025 15:33;3.57;2595.14;0;0;7.52
11/12/2025 15:33;3.57;2565.98;0;0;6.89
11/12/2025 15:33;3.57;2595.14;0;0;7.84
11/12/2025 15:33;3.57;2565.98;0;0;7.21
11/12/2025 15:33;3.57;2565.98;0;0;7.21
11/12/2025 15:33;3.57;2565.98;0;0;7.21
11/12/2025 15:33;3.57;2595.14;0;0;7.84
11/12/2025 15:33;3.57;2595.14;0;0;7.84
11/12/2025 15:33;3.57;2565.98;0;0;7.52
11/12/2025 15:33;3.57;2565.98;0;0;7.52
11/12/2025 15:33;3.57;2536.82;0;0;7.52
11/12/2025 15:33;3.57;2595.14;0;0;8.15
11/12/2025 15:33;3.57;2565.98;0;0;7.21
11/12/2025 15:33;3.57;2595.14;0;0;8.15
11/12/2025 15:34;3.57;2595.14;0;0;7.52
11/12/2025 15:34;3.57;2595.14;0;0;7.52
11/12/2025 15:34;3.57;2595.14;0;0;7.52
11/12/2025 15:34;3.57;2595.14;0;0;7.52
11/12/2025 15:34;3.57;2595.14;0;0;7.52
11/12/2025 15:34;3.57;2536.82;0;0;7.52
11/12/2025 15:34;3.57;2536.82;0;0;7.52
11/12/2025 15:34;3.57;2565.98;0;0;7.52
11/12/2025 15:34;3.57;2595.14;0;0;7.52
11/12/2025 15:34;3.57;2595.14;0;0;7.52
11/12/2025 15:34;3.57;2565.98;0;0;7.52
11/12/2025 15:34;3.57;2565.98;0;0;6.89
11/12/2025 15:34;3.57;2595.14;0;0;7.52
11/12/2025 15:34;3.57;2595.14;0;0;7.52
11/12/2025 15:34;3.57;2565.98;0;0;7.52
11/12/2025 15:35;3.57;2595.14;0;0;6.89
11/12/2025 15:35;3.57;2565.98;0;0;7.52
11/12/2025 15:35;3.57;2565.98;0;0;7.52
11/12/2025 15:35;3.57;2565.98;0;0;6.89
11/12/2025 15:35;3.57;2595.14;0;0;7.52
11/12/2025 15:35;3.57;2595.14;0;0;6.89
11/12/2025 15:35;3.57;2536.82;0;0;7.52
11/12/2025 15:35;3.57;2565.98;0;0;6.89
11/12/2025 15:35;3.57;2595.14;0;0;6.89
11/12/2025 15:35;3.57;2595.14;0;0;6.89
11/12/2025 15:35;3.57;2595.14;0;0;6.89
11/12/2025 15:35;3.57;2595.14;0;0;7.52
11/12/2025 15:35;3.57;2595.14;0;0;7.52
11/12/2025 15:35;3.57;2595.14;0;0;6.89
11/12/2025 15:35;3.57;2565.98;0;0;6.89
11/12/2025 15:36;3.57;2565.98;0;0;6.89
11/12/2025 15:36;3.57;2565.98;0;0;6.89
11/12/2025 15:36;3.57;2595.14;0;0;7.52
11/12/2025 15:36;3.57;2565.98;0;0;7.52
11/12/2025 15:36;3.57;2565.98;0;0;7.52
11/12/2025 15:36;3.57;2565.98;0;0;7.52
11/12/2025 15:36;3.57;2565.98;0;0;7.52
11/12/2025 15:36;3.57;2565.98;0;0;6.89
11/12/2025 15:36;3.57;2536.82;0;0;7.52
11/12/2025 15:36;3.57;2536.82;0;0;6.89
11/12/2025 15:36;3.57;2565.98;0;0;7.52
11/12/2025 15:36;3.57;2595.14;0;0;6.89
11/12/2025 15:36;3.57;2565.98;0;0;7.52
11/12/2025 15:36;3.57;2595.14;0;0;7.52
11/12/2025 15:36;3.57;2565.98;0;0;7.52
11/12/2025 15:37;3.57;2565.98;0;0;7.52
11/12/2025 15:37;3.57;2565.98;0;0;7.52
11/12/2025 15:37;3.57;2595.14;0;0;7.52
11/12/2025 15:37;3.57;2595.14;0;0;7.52
11/12/2025 15:37;3.57;2565.98;0;0;6.89
11/12/2025 15:37;3.57;2595.14;0;0;7.52
11/12/2025 15:37;3.57;2565.98;0;0;7.52
11/12/2025 15:37;3.57;2565.98;0;0;7.52
11/12/2025 15:37;3.57;2565.98;0;0;7.52
11/12/2025 15:37;3.57;2595.14;0;0;7.52
11/12/2025 15:37;3.57;2565.98;0;0;7.52
11/12/2025 15:37;3.57;2595.14;0;0;6.89
11/12/2025 15:37;3.57;2595.14;0;0;6.89
11/12/2025 15:37;3.57;2565.98;0;0;6.89
11/12/2025 15:37;3.57;2595.14;0;0;6.89
11/12/2025 15:38;3.57;2595.14;0;0;6.89
11/12/2025 15:38;3.57;2624.3;0;0;6.89
11/12/2025 15:38;3.57;2595.14;0;0;6.89
11/12/2025 15:38;3.57;2565.98;0;0;6.89
11/12/2025 15:38;3.57;2595.14;0;0;7.52
11/12/2025 15:38;3.57;2536.82;0;0;7.52
11/12/2025 15:38;3.57;2595.14;0;0;6.89
11/12/2025 15:38;3.57;2565.98;0;0;7.52
11/12/2025 15:38;3.57;2595.14;0;0;7.52
11/12/2025 15:38;3.57;2565.98;0;0;7.52
11/12/2025 15:38;3.57;2565.98;0;0;6.89
11/12/2025 15:38;3.57;2565.98;0;0;7.52
11/12/2025 15:38;3.57;2595.14;0;0;7.52
11/12/2025 15:38;3.57;2595.14;0;0;7.52
11/12/2025 15:38;3.57;2565.98;0;0;6.89
11/12/2025 15:39;3.57;2595.14;0;0;6.89
11/12/2025 15:39;3.57;2565.98;0;0;6.89
11/12/2025 15:39;3.57;2565.98;0;0;6.89
11/12/2025 15:39;3.57;2565.98;0;0;7.52
11/12/2025 15:39;3.57;2565.98;0;0;6.89
11/12/2025 15:39;3.57;2536.82;0;0;6.89
11/12/2025 15:39;3.57;2595.14;0;0;6.89
11/12/2025 15:39;3.57;2565.98;0;0;6.89
11/12/2025 15:39;3.57;2565.98;0;0;6.89
11/12/2025 15:39;3.57;2565.98;0;0;6.89
11/12/2025 15:39;3.57;2565.98;0;0;6.89
11/12/2025 15:39;3.57;2595.14;0;0;6.89
11/12/2025 15:39;3.57;2595.14;0;0;6.89
11/12/2025 15:39;3.57;2595.14;0;0;6.89
11/12/2025 15:39;3.57;2595.14;0;0;6.89
11/12/2025 15:40;3.57;2624.3;0;0;6.89
11/12/2025 15:40;3.57;2595.14;0;0;6.89
11/12/2025 15:40;3.57;2595.14;0;0;6.89
11/12/2025 15:40;3.57;2595.14;0;0;6.89
11/12/2025 15:40;3.57;2565.98;0;0;6.89
11/12/2025 15:40;3.57;2595.14;0;0;6.89
11/12/2025 15:40;3.57;2565.98;0;0;6.89
11/12/2025 15:40;3.57;2595.14;0;0;6.27
11/12/2025 15:40;3.57;2595.14;0;0;6.89
11/12/2025 15:40;3.57;2595.14;0;0;6.89
11/12/2025 15:40;3.57;2595.14;0;0;6.89
11/12/2025 15:40;3.57;2565.98;0;0;6.89
11/12/2025 15:40;3.57;2565.98;0;0;6.89
11/12/2025 15:40;3.57;2595.14;0;0;6.89
11/12/2025 15:40;3.57;2595.14;0;0;6.89
11/12/2025 15:41;3.57;2595.14;0;0;6.89
11/12/2025 15:41;3.57;2595.14;0;0;6.89
11/12/2025 15:41;3.57;2595.14;0;0;6.89
11/12/2025 15:41;3.57;2624.3;0;0;6.89
11/12/2025 15:41;3.57;2595.14;0;0;6.89
11/12/2025 15:41;3.57;2624.3;0;0;6.89
11/12/2025 15:41;3.57;2595.14;0;0;6.89
11/12/2025 15:41;3.57;2595.14;0;0;6.89
11/12/2025 15:41;3.57;2565.98;0;0;6.89
11/12/2025 15:41;3.57;2565.98;0;0;6.89
11/12/2025 15:41;3.57;2595.14;0;0;6.89
11/12/2025 15:41;3.57;2624.3;0;0;6.89
11/12/2025 15:41;3.57;2595.14;0;0;6.89
11/12/2025 15:41;3.57;2595.14;0;0;6.89
11/12/2025 15:41;3.57;2595.14;0;0;6.89
11/12/2025 15:42;3.57;2595.14;0;0;6.89
11/12/2025 15:42;3.57;2624.3;0;0;6.89
11/12/2025 15:42;3.57;2595.14;0;0;6.89
11/12/2025 15:42;3.57;2595.14;0;0;6.89
11/12/2025 15:42;3.57;2595.14;0;0;6.89
11/12/2025 15:42;3.57;2595.14;0;0;6.89
11/12/2025 15:42;3.57;2595.14;0;0;6.89
11/12/2025 15:42;3.57;2565.98;0;0;6.89
11/12/2025 15:42;3.57;2595.14;0;0;6.89
11/12/2025 15:42;3.57;2565.98;0;0;6.89
11/12/2025 15:42;3.57;2595.14;0;0;6.89
11/12/2025 15:42;3.57;2565.98;0;0;7.21
11/12/2025 15:42;3.57;2624.3;0;0;7.21
11/12/2025 15:42;3.57;2565.98;0;0;7.21
11/12/2025 15:42;3.57;2565.98;0;0;6.58
11/12/2025 15:43;3.57;2595.14;0;0;6.58
11/12/2025 15:43;3.57;2595.14;0;0;6.58
11/12/2025 15:43;3.57;2565.98;0;0;7.21
11/12/2025 15:43;3.57;2595.14;0;0;6.58
11/12/2025 15:43;3.57;2565.98;0;0;7.21
11/12/2025 15:43;3.57;2624.3;0;0;6.58
11/12/2025 15:43;3.57;2595.14;0;0;6.58
11/12/2025 15:43;3.57;2565.98;0;0;6.58
11/12/2025 15:43;3.57;2595.14;0;0;6.58
11/12/2025 15:43;3.57;2595.14;0;0;7.21
11/12/2025 15:43;3.57;2565.98;0;0;6.58
11/12/2025 15:43;3.57;2595.14;0;0;6.58
11/12/2025 15:43;3.57;2565.98;0;0;6.58
11/12/2025 15:43;3.57;2565.98;0;0;6.58
11/12/2025 15:43;3.57;2565.98;0;0;7.52
11/12/2025 15:44;3.57;2565.98;0;0;6.89
11/12/2025 15:44;3.57;2565.98;0;0;6.89
11/12/2025 15:44;3.57;2536.82;0;0;6.89
11/12/2025 15:44;3.57;2565.98;0;0;6.89
11/12/2025 15:44;3.57;2536.82;0;0;6.89
11/12/2025 15:44;3.57;2565.98;0;0;7.52
11/12/2025 15:44;3.57;2565.98;0;0;7.52
11/12/2025 15:44;3.57;2565.98;0;0;6.89
11/12/2025 15:44;3.57;2565.98;0;0;6.89
11/12/2025 15:44;3.57;2536.82;0;0;6.89
11/12/2025 15:44;3.57;2595.14;0;0;6.89
11/12/2025 15:44;3.57;2565.98;0;0;6.89
11/12/2025 15:44;3.57;2595.14;0;0;6.58
11/12/2025 15:44;3.57;2595.14;0;0;7.52
11/12/2025 15:44;3.57;2565.98;0;0;6.89
11/12/2025 15:45;3.57;2565.98;0;0;6.89
11/12/2025 15:45;3.57;2536.82;0;0;7.52
11/12/2025 15:45;3.57;2565.98;0;0;6.89
11/12/2025 15:45;3.57;2565.98;0;0;6.89
11/12/2025 15:45;3.57;2536.82;0;0;6.89
11/12/2025 15:45;3.57;2536.82;0;0;6.89
11/12/2025 15:45;3.57;2565.98;0;0;6.89
11/12/2025 15:45;3.57;2565.98;0;0;6.89
11/12/2025 15:45;3.57;2536.82;0;0;6.89
11/12/2025 15:45;3.57;2536.82;0;0;7.52
11/12/2025 15:45;3.57;2565.98;0;0;7.52
11/12/2025 15:45;3.57;2565.98;0;0;6.89
11/12/2025 15:45;3.57;2565.98;0;0;7.52
11/12/2025 15:45;3.57;2565.98;0;0;7.52
11/12/2025 15:45;3.57;2565.98;0;0;6.89
11/12/2025 15:46;3.57;2565.98;0;0;7.52
11/12/2025 15:46;3.57;2536.82;0;0;6.89
11/12/2025 15:46;3.57;2565.98;0;0;6.89
11/12/2025 15:46;3.57;2536.82;0;0;6.89
11/12/2025 15:46;3.57;2565.98;0;0;6.89
11/12/2025 15:46;3.57;2536.82;0;0;7.52
11/12/2025 15:46;3.57;2536.82;0;0;6.89
11/12/2025 15:46;3.57;2536.82;0;0;6.89
11/12/2025 15:46;3.57;2536.82;0;0;6.89
11/12/2025 15:46;3.57;2565.98;0;0;6.89
11/12/2025 15:46;3.57;2565.98;0;0;6.89
11/12/2025 15:46;3.57;2536.82;0;0;6.89
11/12/2025 15:46;3.57;2507.66;0;0;7.52
11/12/2025 15:46;3.57;2536.82;0;0;6.89
11/12/2025 15:46;3.57;2536.82;0;0;6.58
11/12/2025 15:47;3.57;2565.98;0;0;6.89
11/12/2025 15:47;3.57;2536.82;0;0;7.52
11/12/2025 15:47;3.57;2536.82;0;0;7.52
11/12/2025 15:47;3.57;2536.82;0;0;6.89
11/12/2025 15:47;3.57;2536.82;0;0;7.52
11/12/2025 15:47;3.57;2536.82;0;0;7.52
11/12/2025 15:47;3.57;2565.98;0;0;7.52
11/12/2025 15:47;3.57;2565.98;0;0;7.52
11/12/2025 15:47;3.57;2536.82;0;0;7.52
11/12/2025 15:47;3.57;2536.82;0;0;7.21
11/12/2025 15:47;3.57;2565.98;0;0;7.21
